Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 22500, 16500, 36.3636, 6000, 5.19073, 5.01262, 24525
flow-3, 22500, 18000, 25, 4500, 5.21089, 5.41817, 24752
flow-2, 25500, 18000, 41.6667, 7500, 6.95304, 5.3685, 24981
