Throughput
Capacity, Actual, Utilization, Latency
100, 0, 0, 0

Ingress buffer of back-3
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
65536, 1, 1500, 195, 94346821388680, 1

Egress buffer of back-3
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
65536, 6, 13500, 200, 8227343610541926771, 1

