Throughput
Capacity, Actual, Utilization, Latency
100, 0, 0, 1000

Ingress buffer (host)
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
0, 0, 4194304, 465693126265, 18, 3.86521e-11

Egress buffer (switch)
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
0, 0, 4194304, 8, 7306371813782872422, 1

