Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.9998
conn2, flow1_conn2, 19.531
conn3, flow1_conn3, 27.9327
conn4, flow1_conn4, 21.4592
conn5, flow1_conn5, 20.9203
