Connection id, Sent size (bytes), Delivered size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), CCT (ns)
connection-1, 51200, 51200, 16.2537, 14.8057, 25765
connection-2, 51200, 51200, 17.3327, 15.0014, 25429
connection-3, 51200, 51200, 19.6008, 15.2022, 25093
connection-4, 51200, 51200, 25.1233, 15.4104, 24754
connection-5, 51200, 51200, 15.7178, 14.6151, 26101
