Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.2762
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 19.7625
conn4, flow1_conn4, 22.1236
conn5, flow1_conn5, 21.1861
