Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 20.2017
conn3, flow1_conn3, 19.8017
conn4, flow1_conn4, 24.9997
conn5, flow1_conn5, 20.161
