Flow id, Packet size (bytes), Data from conn (bytes), Sent (bytes), Delivered (bytes), Overhead (%), Retransmit size (bytes), Retransmit count, Sending rate (Gbps), Throughput (Gbps), FCT (ns)

conn1_flow1, 10000, 1000000, 1030000, 1000000, 3, 30000, 3, 19.9223, 19.342, 385202

conn2_flow1, 10000, 1000000, 1030000, 1000000, 3, 30000, 3, 20.8093, 20.2032, 368783

conn3_flow1, 10000, 1000000, 1030000, 1000000, 3, 30000, 3, 23.1202, 22.4468, 331922

conn4_flow1, 10000, 1000000, 1030000, 1000000, 3, 30000, 3, 21.607, 20.9777, 355167

conn5_flow1, 10000, 1000000, 1040000, 1000000, 4, 40000, 4, 25.6782, 24.6906, 301758
