Throughput
Capacity (Gbps), Actual (Gbps), Utilization (%), Latency (Nanoseconds)
20, 5.51441, 27.572, 1000

Egress buffer of leaf-switch-4
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
1048576, 784, 4500, 700, 0, 0

Ingress buffer of host-4
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
1048576, 667, 1500, 700, 0, 0
