Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.10963, 0.844811, 1.54116e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.16894, 0.843861, 1.5429e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.21115, 0.843671, 1.54457e+07
