Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.3663
conn2, flow1_conn2, 21.6448
conn3, flow1_conn3, 22.5223
conn4, flow1_conn4, 19.6848
conn5, flow1_conn5, 22.0747
