Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 21000, 16500, 27.2727, 4500, 5.12851, 5.08162, 24192
flow-3, 24000, 18000, 33.3333, 6000, 5.18991, 5.49273, 24416
flow-2, 22500, 18000, 25, 4500, 6.23085, 5.41707, 24757
