Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.2837
conn2, flow1_conn2, 20.1206
conn3, flow1_conn3, 19.5311
conn4, flow1_conn4, 21.2312
conn5, flow1_conn5, 20.9641
